timestamp,time_delta,packet_size,direction,Type
1522956077.730807,58.0304,1412,0,4
1522981606.273491,48.4087,1412,0,4
1522954026.793536,35.366,1412,0,4
1522861277.485667,8.77678,1412,0,1
1529645507.425143,1.23267,125,1,2
1529554552.287736,0.737808,1412,0,2
1522886712.973793,24.1704,101,1,1
1529478747.428368,0.80476,1412,0,2
1522964095.174594,56.2302,204,1,4
1522956021.062417,1.36199,126,1,4
1522981581.344385,23.4796,1412,0,4
1522964083.98707,45.0427,1412,0,4
1522940275.181185,20.1867,1294,0,4
1529541636.391995,0.874285,1412,0,2
1522763853.90638,8.8829,1412,1,1
1522956046.967691,27.2673,1412,0,4
1527792006.907655,85.4357,255,0,0
1529515408.027803,0.547035,1412,0,2
1522662273.326062,3.43516,112,0,3
1522853100.771145,1.71455,1412,0,1
1522865358.689961,11.7198,1412,0,1
1529645508.017147,1.82468,126,1,2
1522886711.744521,22.9411,1412,0,1
1522886709.073756,20.2703,101,1,1
1522853104.768608,5.71201,110,1,1
1522964095.659435,56.7151,1412,0,4
1522842697.314763,13.5237,1412,0,1
1522940275.147758,20.1533,74,1,4
1522922683.168436,39.7829,1392,0,4
1522868694.210739,9.25289,125,1,1
1522981612.79285,54.928,1412,0,4
1527850970.921089,9.35732,103,1,0
1529478747.617216,0.993608,1412,0,2
1522861277.316291,8.60741,1412,0,1
1529554551.927047,0.377119,1412,0,2
1522842702.131472,18.3404,101,1,1
1522940285.787586,30.7931,1294,0,4
1522865358.797954,11.8278,1412,0,1
1522918720.257486,19.8955,1412,0,4
1522842692.342301,8.55122,1412,0,1
1522964039.405629,0.461258,1412,0,4
1522918009.790895,43.4752,1412,0,4
1522928758.732062,53.2904,1294,0,4
1522922644.506217,1.12066,105,1,4
1529541636.072169,0.554459,1412,0,2
1522859388.222031,11.5632,116,1,1
1522928739.064993,33.6234,74,1,4
1522956031.422198,11.7218,119,1,4
1522868694.393568,9.43572,1412,0,1
1522940280.622454,25.628,1294,0,4
1522918733.92073,33.5587,1412,0,4
1522917969.37208,3.05642,1412,0,4
1522853103.882589,4.82599,1412,0,1
1522662272.957897,3.067,74,1,3
1522842692.949999,9.15892,1412,0,1
1527987809.99453,89.59,271,1,0
1522918702.449611,2.0876,1412,0,4
1522918700.958533,0.596519,1412,0,4
1522861277.151316,8.44243,1412,0,1
1522928738.9309,33.4893,74,1,4
1522865358.668101,11.6979,1412,0,1
1522940304.180801,49.1863,1294,0,4
1529478746.885064,0.261456,1412,0,2
1522886709.910892,21.1075,1412,0,1
1529645506.940528,0.748059,1412,0,2
1522940285.927222,30.9328,74,1,4
1522886703.78969,14.9863,1412,0,1
1522865358.11149,11.1413,1412,0,1
1529541635.860816,0.343106,1412,0,2
1522768772.903752,22.0724,1412,1,1
1522861278.497748,9.78886,1412,0,1
1522940302.534813,47.5403,1294,0,4
1522956038.932164,19.2317,1412,0,4
1522956068.454162,48.7537,121,1,4
1522918719.159317,18.7973,1412,0,4
1522922656.003852,12.6183,1392,0,4
1522928748.240734,42.7991,1294,0,4
1527987830.951854,110.547,101,1,0
1522943052.389706,5.96182,1412,0,4
1522647189.302379,7.4556,1294,1,3
1522954003.127863,11.7003,1412,0,4
1522940270.098822,15.1044,1294,0,4
1522940314.789359,59.7949,1294,0,4
1522922696.709221,53.3237,1392,0,4
1522918739.22079,38.8588,1412,0,4
1522940303.014204,48.0197,1294,0,4
1522842694.620228,10.8291,1412,0,1
1529634881.580151,1.17119,1412,0,2
1522943046.767364,0.339475,1412,0,4
1529513491.3967,0.528624,1392,0,2
1522853101.628161,2.57157,1412,0,1
1522943063.077855,16.65,1412,0,4
1529564286.063472,0.991635,1412,0,2
1522861277.09251,8.38363,1412,0,1
1522865358.96948,11.9993,1412,0,1
1522964063.898615,24.9542,1412,0,4
1522888894.637171,12.1455,1412,0,1
1527924765.498978,114.964,258,1,0
1522940261.500903,6.50644,1294,0,4
1529645507.432787,1.24032,1412,0,2
1529626612.189557,0.202226,1412,0,2
1522956025.951763,6.25133,1412,0,4
1522940255.564537,0.570074,1294,0,4
1529478746.980954,0.357346,1412,0,2
1522768768.023454,17.1921,119,0,1
1522956020.582543,0.882113,1412,0,4
1529626612.229758,0.242427,1412,0,2
1529478747.275052,0.651444,1412,0,2
1522865359.3916,12.4214,1412,0,1
1522865358.457977,11.4878,1412,0,1
1522716078.72342,6.19814,74,1,3
1527993567.715471,72.0626,264,1,0
1522842693.977061,10.186,1412,0,1
1522861277.671017,8.96213,1412,0,1
1522943052.354204,5.92631,1412,0,4
1522859388.029724,11.3709,1412,0,1
1529554552.909664,1.35974,1412,0,2
1522956077.181773,57.4813,1412,0,4
1527745330.028301,104.951,533,1,0
1529554552.768107,1.21818,1412,0,2
1529644963.906552,1.14465,1412,0,2
1522768775.291962,24.4606,1412,1,1
1529634881.619659,1.2107,1412,0,2
1522868693.763809,8.80596,948,0,1
1522853104.55675,5.50015,1412,0,1
1522654301.573414,0.482084,1294,0,3
1529644964.216978,1.45507,1412,0,2
1522886697.633869,8.83044,104,1,1
1522928731.460356,26.0187,1294,0,4
1522763855.541465,10.518,1412,1,1
1529513492.161632,1.29356,1392,0,2
1522928731.488186,26.0466,1294,0,4
1522943073.290569,26.8627,1412,0,4
1522940256.135861,1.1414,74,1,4
1529554552.478719,0.928791,1412,0,2
1522964051.299811,12.3554,1412,0,4
1522956065.07894,45.3785,1412,0,4
1522768775.174714,24.3434,1412,1,1
1522886701.834037,13.0306,1412,0,1
1522943078.611178,32.1833,1412,0,4
1522865358.103956,11.1338,1333,0,1
1522981572.159929,14.2951,1412,0,4
1522853105.796389,6.73979,1412,0,1
1522888894.797787,12.3061,1412,0,1
1522940280.591918,25.5975,1294,0,4
1522964095.174383,56.23,1412,0,4
1522918009.787594,43.4719,1412,0,4
1522635941.737309,0.673046,74,1,3
1522943078.612769,32.1849,1412,0,4
1522859387.897327,11.2385,1412,0,1
1522763862.71845,17.695,1412,1,1
1522964042.850509,3.90614,1412,0,4
1522954003.214816,11.7873,1412,0,4
1522842703.936356,20.1453,1412,0,1
1522964051.390515,12.4461,1412,0,4
1522917999.530899,33.2152,1412,0,4
1522888894.84921,12.3575,1412,0,1
1522940280.542463,25.548,1294,0,4
1529564285.832388,0.760551,1412,0,2
1522859388.624234,11.9654,1412,0,1
1522940288.993719,33.9993,1294,0,4
1522956031.603511,11.9031,1412,0,4
1529645508.037587,1.84512,1412,0,2
1529644963.053873,0.291969,1412,0,2
1522981558.769091,0.904288,1412,0,4
1522865358.168677,11.1985,1412,0,1
1522940285.838575,30.8441,74,1,4
1529645507.930911,1.73844,1412,0,2
1527741738.223926,20.3214,92,0,0
1529644963.985353,1.22345,1412,0,2
1522853103.723551,4.66696,113,1,1
1522868693.432142,8.4743,1412,0,1
1522859388.756107,12.0973,1412,0,1
1529541636.52449,1.00678,1412,0,2
1529515408.096634,0.615866,1412,0,2
1522842694.393482,10.6024,1412,0,1
1522956031.547732,11.8473,1412,0,4
1528085265.417296,101.647,917,1,0
1529645506.464315,0.271846,1412,0,2
1522868693.690796,8.73295,1412,0,1
1522768765.531261,14.6999,103,0,1
1522859388.603209,11.9444,1412,0,1
1522842701.234612,17.4435,1412,0,1
1522868694.303979,9.34613,1412,0,1
1522842707.085678,23.2946,1412,0,1
1522859388.201324,11.5425,1412,0,1
1522940285.870357,30.8759,1294,0,4
1529626612.909622,0.922291,126,1,2
1522763862.081428,17.0579,1412,1,1
1529564285.821852,0.750015,1412,0,2
1522853104.043248,4.98665,1412,0,1
1522768771.545066,20.7137,90,0,1
1522981612.962738,55.0979,1412,0,4
1527745239.196031,14.1189,445,1,0
1522763856.723461,11.7,1412,1,1
1529634880.944319,0.535356,1412,0,2
1522940255.103664,0.109201,1294,0,4
1522859388.534073,11.8752,1412,0,1
1527987804.381976,83.9774,261,1,0
1522956026.006084,6.30565,1412,0,4
1522768771.814182,20.9828,1412,1,1
1522940270.021877,15.0274,1294,0,4
1522647182.298107,0.45133,1294,1,3
1527745248.575555,23.4984,393,1,0
1522859387.692972,11.0341,1412,0,1
1522861277.621332,8.91245,1412,0,1
1522953991.455275,0.027745,97,1,4
1522928738.995655,33.554,1294,0,4
1528083112.146333,55.0711,148,0,0
1522928709.587111,4.14549,110,1,4
1522888894.426451,11.9347,1412,0,1
1522768765.650368,14.819,1412,1,1
1522868693.860085,8.90224,1412,0,1
1522922645.257068,1.87152,1392,0,4
1522768758.649027,7.81769,103,1,1
1522922669.675197,26.2896,1392,0,4
1522940261.585055,6.59059,1294,0,4
1529478747.738336,1.11473,110,1,2
1522868694.170186,9.21234,1412,0,1
1522956056.499077,36.7986,1412,0,4
1529513492.118066,1.24999,1392,0,2
1522886705.111153,16.3077,1412,0,1
1522842693.382925,9.59185,1412,0,1
1522842693.92162,10.1305,1412,0,1
1529634881.834399,1.42544,1412,0,2
1522853105.54506,6.48846,1412,0,1
1522861278.523635,9.81475,1412,0,1
1522859388.170022,11.5112,1412,0,1
1522943078.496863,32.069,1412,0,4
1522865358.094453,11.1243,1412,0,1
1522964063.952282,25.0079,951,0,4
1522861278.352871,9.64399,1412,0,1
1522842697.303261,13.5122,125,1,1
1529564285.871632,0.799795,1412,0,2
1522943078.4521,32.0242,1412,0,4
1522940261.643912,6.64945,74,1,4
1522964051.305872,12.3615,1412,0,4
1522861278.528885,9.82,1412,0,1
1522943078.55555,32.1277,126,1,4
1529541636.266307,0.748597,1412,0,2
1522940285.706759,30.7123,1294,0,4
1522981572.098423,14.2336,1412,0,4
1522954035.181918,43.7544,1412,0,4
1529513491.401918,0.533842,1392,0,2
1528085172.911336,9.1407,876,0,0
1522868693.657314,8.69947,1412,0,1
1522768772.389481,21.5581,1412,1,1
1522918753.023323,52.6613,1412,0,4
1522943088.662339,42.2344,1412,0,4
1522956038.959599,19.2592,1412,0,4
1522853100.385244,1.32865,1412,0,1
1522956069.514624,49.8142,1412,0,4
1529645506.454666,0.262197,1412,0,2
1522888894.726188,12.2345,104,1,1
1529564287.649976,2.57814,1412,0,2
1522861278.418709,9.70982,1412,0,1
1522940261.684147,6.68968,1294,0,4
1522981568.234073,10.3693,1412,0,4
1522853104.280406,5.22381,1412,0,1
1522886703.881265,15.0778,101,1,1
1527924683.755148,33.2205,318,0,0
1522956070.376179,50.6757,1412,0,4
1529644963.314368,0.552464,1412,0,2
1522981606.549387,48.6846,1412,0,4
1529554552.024422,0.474494,1412,0,2
1522768768.730966,17.8996,1412,1,1
1529515408.596468,1.1157,1412,0,2
1522940313.75991,58.7654,1294,0,4
1522954044.786194,53.3587,1412,0,4
1529626612.268643,0.281312,1412,0,2
1522918733.898807,33.5368,1412,0,4
1522964083.347215,44.4028,1412,0,4
1522964095.46104,56.5167,1412,0,4
1522918720.249795,19.8878,1412,0,4
1528083117.720438,60.6452,87,0,0
1527741830.20622,112.304,261,1,0
1522859387.766882,11.1081,1412,0,1
1522964083.306672,44.3623,1412,0,4
1529626612.872787,0.885456,1412,0,2
1522943073.203463,26.7756,1412,0,4
1529645506.861168,0.668699,1412,0,2
1522763861.234061,16.2106,1412,1,1
1522859388.463859,11.805,1412,0,1
1522868693.901368,8.94352,1412,0,1
1529478746.821364,0.197756,1412,0,2
1522763861.239422,16.2159,98,0,1
1522763859.256543,14.2331,92,0,1
1522954045.271448,53.8439,1412,0,4
1522861278.338071,9.62919,1412,0,1
1522868693.990997,9.03315,930,0,1
1522956056.412665,36.7122,1412,0,4
1528085232.64581,68.8752,1412,1,0
1522922655.903024,12.5175,1392,0,4
1522865359.09319,12.123,1412,0,1
1522918016.071382,49.7557,930,0,4
1529554552.514395,0.964467,1412,0,2
1522956025.980396,6.27997,1412,0,4
1522964058.682867,19.7385,1412,0,4
1522956069.543374,49.8429,1412,0,4
1529513491.161777,0.293701,1392,0,2
1522956020.560545,0.860115,1412,0,4
1522861278.187452,9.47857,1412,0,1
1522917972.784071,6.46841,1412,0,4
1522918701.949299,1.58729,1412,0,4
1522964051.299321,12.3549,1412,0,4
1522943046.962073,0.534184,1412,0,4
1522853104.154224,5.09763,1412,0,1
1522859387.941253,11.2824,1412,0,1
1522768774.57834,23.747,1412,1,1
1522940285.741689,30.7472,74,1,4
1522940294.404638,39.4102,1294,0,4
1522768762.49033,11.659,1412,1,1
1522763866.366609,21.3431,1412,1,1
1522928705.650084,0.208467,74,1,4
1522886704.275205,15.4718,101,1,1
1522922652.56605,9.1805,1392,0,4
1522943073.348171,26.9203,1412,0,4
1522940285.802295,30.8078,1294,0,4
1529626612.381647,0.394316,1412,0,2
1522861277.333477,8.62459,1412,0,1
1522842700.766927,16.9758,1412,0,1
1522865359.006554,12.0364,125,1,1
1522928709.717506,4.27589,1294,0,4
1529634880.809047,0.400084,1412,0,2
1522861277.045183,8.3363,1412,0,1
1522940303.067259,48.0728,74,1,4
1522943057.549089,11.1212,1412,0,4
1522954045.304216,53.8767,1412,0,4
1529644964.071993,1.31009,1412,0,2
1522940294.38545,39.391,1294,0,4
1522964070.340691,31.3963,1412,0,4
1522922644.500034,1.11448,1392,0,4
1529478747.148424,0.524816,1412,0,2
1522865358.603589,11.6334,1412,0,1
1527850971.918519,10.3547,151,0,0
1522888894.829056,12.3373,1412,0,1
1522853102.223702,3.16711,1412,0,1
1522940303.799565,48.8051,74,1,4
1522954003.17461,11.7471,1412,0,4
1529634881.542929,1.13397,1412,0,2
1529515407.745367,0.264599,1412,0,2
1522940285.920187,30.9257,1294,0,4
1522842694.098005,10.3069,1412,0,1
1522922696.595733,53.2102,1392,0,4
1529513491.815595,0.947519,1392,0,2
1522662277.208863,7.31796,1294,0,3
1522886702.477663,13.6742,1412,0,1
1522763853.772318,8.74884,1412,1,1
1522922655.920288,12.5347,1392,0,4
1522886712.248744,23.4453,101,1,1
1522853104.036104,4.97951,1412,0,1
1529515408.549242,1.06847,1412,0,2
1522861278.355315,9.64643,125,1,1
1522886704.581908,15.7785,1412,0,1
1522865358.800776,11.8306,1412,0,1
1529645507.472055,1.27959,1412,0,2
1522943106.733531,60.3056,1412,0,4
1522943052.192141,5.76425,1412,0,4
1522954034.606843,43.1793,1412,0,4
1527791927.773321,6.30138,1412,0,0
1522842696.546595,12.7555,1412,0,1
1529634881.813586,1.40462,114,1,2
1529478747.096345,0.472737,1412,0,2
1522853104.058333,5.00174,1412,0,1
1522842695.030129,11.239,1412,0,1
1522861278.168227,9.45934,1412,0,1
1522865359.494987,12.5248,125,1,1
1529478747.799999,1.17639,1412,0,2
1522928706.09477,0.653153,74,1,4
1522868694.037108,9.07926,1412,0,1
1522768763.9873,13.156,100,0,1
1522943046.99108,0.563191,1412,0,4
1529554552.296656,0.746728,1412,0,2
1522943046.560568,0.132679,1412,0,4
1527745291.029258,65.9521,87,0,0
1522886699.818998,11.0156,101,1,1
1522940280.550467,25.556,1294,0,4
1522865358.431144,11.461,1412,0,1
1522861277.447556,8.73867,1412,0,1
1522861277.710668,9.00178,1412,0,1
1522956028.23155,8.53112,1412,0,4
1522964084.167923,45.2236,1412,0,4
1529541636.461309,0.943599,1412,0,2
1522943106.80341,60.3755,1412,0,4
1522861277.471009,8.76212,1412,0,1
1522918016.037551,49.7219,1139,0,4
1522886701.873946,13.0705,1412,0,1
1529554552.670736,1.12081,1412,0,2
1522918009.785147,43.4695,1412,0,4
1522956056.461514,36.7611,1412,0,4
1522981606.150057,48.2853,1412,0,4
1522861277.28013,8.57124,1412,0,1
1522859388.474698,11.8159,1412,0,1
1522859388.311614,11.6528,1412,0,1
1522964051.299319,12.3549,1412,0,4
1522956056.558063,36.8576,1412,0,4
1522865359.301874,12.3317,1412,0,1
1522868694.493366,9.53552,1412,0,1
1522865358.772189,11.802,1412,0,1
1522918739.215109,38.8531,125,1,4
1522954013.881413,22.4539,1412,0,4
1522918702.331589,1.96957,1412,0,4
1522928738.9655,33.5239,1294,0,4
1522861278.195048,9.48616,1412,0,1
1522981596.855927,38.9911,484,0,4
1522922645.281074,1.89552,1392,0,4
1529513491.300762,0.432686,1392,0,2
1522918016.036939,49.7213,125,1,4
1522928709.508677,4.06706,1294,0,4
1522888894.797485,12.3058,1412,0,1
1522940288.965973,33.9715,1294,0,4
1522943063.080511,16.6526,1412,0,4
1522922692.34594,48.9604,1392,0,4
1522943106.731039,60.3031,1412,0,4
1527741827.183643,109.281,148,0,0
1522943082.761786,36.3339,1412,0,4
1522861277.076682,8.3678,1412,0,1
1522853104.289195,5.2326,1412,0,1
1522842700.310369,16.5193,104,1,1
1522859387.682145,11.0233,1412,0,1
1529644963.808853,1.04695,119,1,2
1522842698.20931,14.4182,107,1,1
1529644964.180878,1.41897,125,1,2
1527987727.548746,7.14419,98,1,0
1522940275.273918,20.2795,1294,0,4
1522918752.99348,52.6315,1412,0,4
1522964094.908371,55.964,1412,0,4
1522865358.624259,11.6541,1412,0,1
1529478747.018519,0.394911,1412,0,2
1522865358.347461,11.3773,1412,0,1
1527745236.778391,11.7013,1412,1,0
1529644963.37749,0.615586,1412,0,2
1522865358.580712,11.6106,1412,0,1
1528083143.064559,85.9894,92,0,0
1529554551.852935,0.303007,1412,0,2
1522940294.387292,39.3928,1294,0,4
1529626612.354398,0.367067,126,1,2
1522956031.496818,11.7964,1412,0,4
1522861278.306469,9.59758,125,1,1
1522943052.287818,5.85993,1412,0,4
1522940314.587846,59.5934,74,1,4
1529541636.218783,0.701073,1412,0,2
1522888894.863496,12.3718,1412,0,1
1522888894.867154,12.3754,1412,0,1
1527924657.239517,6.70486,1412,0,0
1522868694.233435,9.27559,1412,0,1
1522853105.547672,6.49108,119,1,1
1529554552.473714,0.923786,1412,0,2
1522953998.645112,7.21758,125,1,4
1522886703.362188,14.5588,101,1,1
1522768766.906273,16.0749,1412,1,1
1522917994.329143,28.0135,1412,0,4
1529478747.148306,0.524698,108,1,2
1522865358.799382,11.8292,1412,0,1
1522940314.346008,59.3515,74,1,4
1528085206.38684,42.6162,107,0,0
1522940275.258364,20.2639,1294,0,4
1522768775.419026,24.5877,103,0,1
1522888893.963477,11.4718,1412,0,1
1529554552.475716,0.925788,1412,0,2
1529541636.538944,1.02123,1412,0,2
1529564287.898508,2.82667,1412,0,2
1522928705.961359,0.519742,1294,0,4
1522853103.574628,4.51803,116,1,1
1522853103.538607,4.48201,119,1,1
1522768763.44901,12.6177,100,0,1
1529626612.402835,0.415504,1412,0,2
1522928723.026126,17.5845,74,1,4
1522940261.684637,6.69017,74,1,4
1522853100.425838,1.36924,1412,0,1
1522922677.845716,34.4602,1392,0,4
1522647182.152224,0.305447,74,1,3
1522964099.690201,60.7458,1412,0,4
1522922669.701278,26.3157,1392,0,4
1527760572.152663,58.9143,104,1,0
1528083058.093634,1.01844,1412,0,0
1522861277.912603,9.20372,1412,0,1
1522861278.345545,9.63666,1412,0,1
1522954003.49303,12.0655,1412,0,4
1522943082.774219,36.3463,1412,0,4
1522647189.880342,8.03357,179,1,3
1522956069.418682,49.7183,1412,0,4
1522943101.703609,55.2757,1412,0,4
1522943063.155697,16.7278,1412,0,4
1529644962.957771,0.195867,1412,0,2
1522928739.015263,33.5736,74,1,4
1522853100.153939,1.09734,1412,0,1
1522940270.006741,15.0123,74,1,4
1529564286.795378,1.72354,1412,0,2
1522943057.557725,11.1298,1412,0,4
1522956020.509537,0.809107,1412,0,4
1529515408.566441,1.08567,1412,0,2
1522922662.132039,18.7465,1392,0,4
1522768768.993828,18.1625,1412,1,1
1529478746.787229,0.163621,1412,0,2
1522865358.764789,11.7946,1412,0,1
1522886706.473414,17.67,101,1,1
1522943073.371506,26.9436,1412,0,4
1527791977.774724,56.3028,100,1,0
1522865359.504678,12.5345,1412,0,1
1529478747.761059,1.13745,1412,0,2
1522928752.941206,47.4996,1294,0,4
1522865358.700263,11.7301,1412,0,1
1529554552.004169,0.454241,1412,0,2
1522768764.191346,13.36,1412,1,1
1522768765.695232,14.8639,1412,1,1
1522943088.576323,42.1484,1412,0,4
1522853099.50401,0.447415,100,1,1
1522918752.646737,52.2847,1412,0,4
1522964099.158804,60.2144,1412,0,4
1529478746.863229,0.239621,1412,0,2
1522918748.530285,48.1683,116,1,4
1529626612.707977,0.720646,1412,0,2
1528083108.642744,51.5676,101,1,0
1529634881.112911,0.703948,1412,0,2
1522928722.945734,17.5041,1294,0,4
1522888893.992811,11.5011,1412,0,1
1522956069.204395,49.504,1412,0,4
1522763857.285403,12.2619,101,0,1
1529634881.83733,1.42837,1412,0,2
1522654301.555729,0.464399,1294,0,3
1522954034.600996,43.1735,1412,0,4
1529644963.319779,0.557875,1412,0,2
1522956025.986538,6.28611,1412,0,4
1522861277.278255,8.56937,1412,0,1
1529515407.919632,0.438864,939,0,2
1522886700.23291,11.4295,1412,0,1
1522888894.268184,11.7765,125,1,1
1529554551.893596,0.343668,1412,0,2
1522886704.820244,16.0168,101,1,1
1522861278.211009,9.50212,1412,0,1
1522865359.50349,12.5333,1412,0,1
1529564286.281215,1.20938,1412,0,2
1529554552.535159,0.985231,1412,0,2
1522940280.503461,25.509,1294,0,4
1522943107.199155,60.7713,1412,0,4
1522940280.651177,25.6567,74,1,4
1522964083.474819,44.5304,361,1,4
1522842701.453411,17.6623,104,1,1
1522918719.149483,18.7875,1412,0,4
1522943082.788124,36.3602,1412,0,4
1522886705.14673,16.3433,1412,0,1
1522940255.576462,0.581999,1294,0,4
1529626613.175406,1.18808,1412,0,2
1529626612.498175,0.510844,930,0,2
1522940294.294259,39.2998,1294,0,4
1527741796.873159,78.9707,101,1,0
1522981612.807849,54.943,1412,0,4
1527987760.110709,39.7061,1412,1,0
1522956065.425278,45.7248,1412,0,4
1527741820.010924,102.108,261,1,0
1527993565.648451,69.9956,104,1,0
1522868694.290293,9.33245,125,1,1
1527760587.229952,73.9916,1106,1,0
